First Search Time (GMT),Country ID,All Department (APS) or Category,Site Variant,Device Type,Device Model,"Search Type (Keyword,Visual,Browse)",Session ID,Query ID,Prime Customer (Y/N),Is From External Link (Y/N),Search From External Site (Y/N),First Search Query String,Application Name,App Version,Operating System Name,Operating System Version,Device Type ID,Device Category,Customer IP,Search Method,Keywords,Amazon Business Customer (Y/N),Language,Server,Amazon Fresh Customer (Y/N),Music Subscriber (Y/N),First Browse Node,Last search Time (GMT),Last Department,Last Browse Node,Last Known Customer ID,First Added Item,First Purchased Item,First Consumed Item (Subscription),Number of Clicked Items,Number of Items Added to Cart,Number of Items Ordered,Number of Paid Items Ordered,Number of Free Items Ordered,Units Ordered,Paid Units Ordered,Free Units Ordered,Maximum Purchase Price,Clicked Any Item (Y/N),Added Any Item (Y/N),Purchased Any Item (Y/N),Department Count,Shopping Refinement,Number of Shopping Refinements,Highest Number of Shopping Refinements,Items Consumed (Subscription),Shopping Refinement Pickers,Paid Purchase (Y/N),Item Borrowed (Y/N),Items Borrowed,Next Query Group via Click,Query Abandoned (Y/N),Query Reformulated (Y/N),Amazon Fresh (Y/N),Store Visited
2016-10-30 14:10:39,4,instant-video,,Desktop,,kw,276-9733532-9164864,1477836637,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.235.,,madagascar 1,0,de_DE,www.amazon.de,,,3010075031,2016-10-30 14:10:39.0,instant-video,3010075031,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2016-12-07 10:34:30,4,aps,PC Browser,Desktop,,kw,276-9733532-9164864,1481106869,0,0,1,"ie=UTF8&page=1&rh=i:aps,k:Kleine SÃ¤ge",,,Mac OS X,10.10.5,,Generic Desktop,91.119.103.,,kleine säge,0,en_GB,www.amazon.de,0,0,301128,2016-12-07 10:34:30.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2017-05-09 09:20:42,4,aps,PC Browser,Desktop,329682825,kw,276-9733532-9164864,1494321641,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=bema schwimmring&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.229.,,bema schwimmring,0,en_GB,www.amazon.de,0,0,301128,2017-05-09 09:20:42.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2017-05-09 08:53:28,4,baby,PC Browser,Desktop,329682825,kw,276-9733532-9164864,1494320007,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=schwimmhilfe baby&url=search-alias=baby,,,Mac OS X,10.10.5,,Generic Desktop,91.119.229.,,schwimmhilfe baby,0,de_DE,www.amazon.de,0,0,355007011,2017-05-09 08:53:28.0,baby,355007011,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,1,0,,DE
2017-11-04 17:02:22,4,aps,Mobile Browser,Smartphone,403516464,kw,253-8706558-4019127,1509814942,0,0,0,hvadid=195289168225&hvdev=m&hvlocphy=9062729&hvnetw=g&hvpos=1t1&hvqmt=b&hvrand=15262687553699996313&hvtargid=kwd-227271467831&ie=UTF8&index=aps&keywords=arduino elegoo&ref=pd_sl_982xt3224z_b&tag=hydrdespg-21,,,Android,4.4.3,,HTC M8,91.119.118.,,arduino elegoo,0,de_DE,www.amazon.de,0,0,301128,2017-11-04 17:02:22.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,,0,0,,DE
2017-01-04 22:03:49,4,toys,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1483567428,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&ajr=0&field-keywords=puppe kÃ¤the kruse bambina&rh=n:355007011,k:puppe kÃ¤the kruse bambina&url=search-alias=baby",,,Mac OS X,10.10.5,,Generic Desktop,91.119.103.,,puppe käthe kruse bambina,0,de_DE,www.amazon.de,0,0,12950651,2017-01-04 22:06:45.0,toys,12950651,1143733911,,,,4,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2018-10-03 08:52:28,4,aps,PC Browser,Desktop,598087330,kw,257-1690904-5573168,1538556748,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1LZ0UJA8RY9NM&field-keywords=becherkochbuch fÃ¼r kinder&sprefix=becherkochbuch ,aps,156&url=search-alias=aps",,,macOS,10.13.6,,Generic Desktop,193.170.153,,becherkochbuch für kinder,0,de_DE,www.amazon.de,0,0,301128,2018-10-03 08:58:38.0,aps,77028031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,2,,0,0,0,,0,0,0,,0,0,0,DE
2017-11-20 18:38:42,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1511203122,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=captain sharky fernrohr&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.124.,,captain sharky fernrohr,0,de_DE,www.amazon.de,0,0,301128,2017-11-20 18:38:42.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,1,0,,DE
2017-11-26 14:53:28,4,instant-video,Tablet Browser,Tablet,437379896,kw,255-2716246-6553639,1511708007,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=Maurizio Kennaâs&url=search-alias=instant-video,,,iOS,11.1.1,,Apple iPad,91.119.101.,,maurizio kenna’s,0,de_DE,www.amazon.de,0,0,3010075031,2017-11-26 14:53:28.0,instant-video,3010075031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,,DE
2018-09-06 20:31:38,4,stripbooks,Tablet Browser,Tablet,442246318,kw,255-3025057-6821601,1536265897,0,0,0,"ie=UTF8&page=1&rh=n:403432,k:Barbara Frischmuth",,,iOS,9.3.5,,Apple iPad,91.119.114.,,barbara frischmuth,0,en_GB,www.amazon.de,0,0,403432,2018-09-06 20:31:38.0,stripbooks,403432,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,428624031,1,1,0,428626031,0,0,0,,1,0,0,DE
2019-01-02 00:06:43,4,digital-text,Tablet Browser,Tablet,1021739894,br,259-9777244-2691000,1546387602,0,0,0,,,,iOS,12.1,,Apple iPad,91.119.109.,,,0,en_GB,www.amazon.de,0,0,530484031,2019-01-02 00:06:43.0,digital-text,530484031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,0,DE
2017-11-26 14:53:40,4,aps,Tablet Browser,Tablet,437379896,kw,255-2716246-6553639,1511708019,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=unknown&crid=3DB8UL2YO6SMT&field-keywords=Maurizio+Kenna%E2%80%99s&fromApp=gp&fromPage=fkmr-results&fromPageConstruction=auisearch&oqid=1511708019&ref=nb_sb_noss?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i:aps,k:mauri kunnas&section=ATF,BTF&sprefix=Mauri ku,instant-video,190&url=search-alias%3Dinstant-video&version=2",,,iOS,11.1.1,,Apple iPad,91.119.101.,,mauri kunnas,0,de_DE,www.amazon.de,0,0,301128,2017-11-26 14:53:40.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,,DE
2017-11-26 14:54:40,4,aps,Tablet Browser,Tablet,437379896,kw,255-2716246-6553639,1511708080,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=3DB8UL2YO6SMT&field-keywords=mauri+kunnas&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1511708080&ref=nb_sb_ss_fb_1_8?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i%3Aaps%2Ck%3Amauri+kunnas&section=ATF,BTF&sprefix=Mauri+ku%2Cinstant-video%2C190&url=search-alias%3Daps&version=2",,,iOS,11.1.1,,Apple iPad,91.119.101.,,mauri kunnas video,0,de_DE,www.amazon.de,0,0,301128,2017-11-26 14:54:40.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2018-11-21 18:58:05,4,watches,PC Browser,Desktop,495563502,br,259-2287797-4421364,1542826685,0,0,0,_encoding=UTF8&field-enc-merchantbin=A3JWKAKR8XB7XF&smid=A3JWKAKR8XB7XF,,,macOS,10.14.1,,Generic Desktop,91.119.114.,,,0,de_DE,www.amazon.de,0,0,15671981031,2018-11-21 18:58:05.0,watches,15671981031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,197664031,1,1,0,A3JWKAKR8XB7XF,0,0,0,,1,0,0,DE
2016-10-08 11:39:59,4,instant-video,,Desktop,,kw,278-8251636-8531620,1475926797,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,85.127.10.8,,dino,0,de_DE,www.amazon.de,,,3010075031,2016-10-08 11:40:58.0,instant-video,3010075031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2017-07-24 11:32:17,4,lighting,PC Browser,Desktop,328934717,kw,253-1428318-1892708,1500895937,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=grid&crid=1OIGQZJ0RC3FW&field-keywords=lampe&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1500895937&ref=nb_sb_ss_c_2_5?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=n:213083031,k:tischlamnpe&section=BTF&sprefix=lampe%2Cenglish-books%2C158&url=search-alias%3Dlighting&version=2",,,Mac OS X,10.12.6,,Generic Desktop,193.170.153,,tischlamnpe,0,de_DE,www.amazon.de,0,0,213083031,2017-07-24 11:32:17.0,lighting,213083031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,,DE
2018-12-26 15:19:10,4,aps,Mobile Browser,Smartphone,815425380,kw,260-3747356-2504860,1545837550,0,0,0,crid=2UOVB6NIZSUEY&k=samsung watch&sprefix=samsung wa,,,Android,9,,Generic Android 4.0,91.119.109.,,samsung watch,0,de_DE,www.amazon.de,0,0,301128,2018-12-26 15:19:10.0,aps,301128,1143733911,B07G3S92WB,B07G3S92WB,,2,1,1,1,0,1,1,0,286.76,1,1,1,1,,0,0,0,,1,0,0,,0,0,0,DE
2016-10-08 11:43:45,4,instant-video,,Desktop,,kw,278-8251636-8531620,1475927024,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,85.127.10.8,,die dinosaurier sind los,0,de_DE,www.amazon.de,,,3010075031,2016-10-08 11:43:45.0,instant-video,3010075031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2018-01-07 20:48:07,4,toys,PC Browser,Desktop,329022669,br,276-9733532-9164864,1515358086,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.109.,,,0,de_DE,www.amazon.de,0,0,12950651,2018-01-07 20:48:07.0,toys,12950651,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-03-13 08:32:49,4,electronics,PC Browser,Desktop,326262979,kw,254-7385743-6399034,1489393968,0,0,0,field-keywords=Gazechimp&ie=UTF8&index=ce-de&search-type=ss,,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,gazechimp,0,de_DE,www.amazon.de,0,0,562066,2017-03-13 08:32:49.0,electronics,562066,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2017-03-13 08:32:11,4,specialty-aps,PC Browser,Desktop,326262979,br,254-7385743-6399034,1489393930,0,0,0,_encoding=UTF8&field-lbr_brands_browse-bin=MagiDeal,,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,,0,de_DE,www.amazon.de,0,0,7046473031,2017-03-13 08:32:11.0,specialty-aps,7046473031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,0,0,1,,DE
2017-03-13 08:30:53,4,aps,PC Browser,Desktop,326262979,kw,254-7385743-6399034,1489393853,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&crid=LIY7O1VOU4NI&field-keywords=usb on off switch&sprefix=USB ON&url=search-alias=aps,,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,usb on off switch,0,de_DE,www.amazon.de,0,0,301128,2017-03-13 08:30:53.0,aps,301128,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,0,0,0,,DE
2017-09-28 18:03:53,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506621833,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=VOSS water bottles&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,voss water bottles,0,de_DE,www.amazon.de,0,0,301128,2017-09-28 18:03:53.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,0,0,0,,DE
2017-07-24 11:32:09,4,lighting,PC Browser,Desktop,328934717,kw,253-1428318-1892708,1500895928,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1OIGQZJ0RC3FW&field-keywords=lampe&sprefix=lampe,english-books,158&url=search-alias=lighting",,,Mac OS X,10.12.6,,Generic Desktop,193.170.153,,lampe,0,de_DE,www.amazon.de,0,0,213083031,2017-07-24 11:32:09.0,lighting,213083031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,,DE
2017-01-18 10:48:11,4,aps,PC Browser,Desktop,300789913,kw,254-7385743-6399034,1484736490,1,0,1,"?ie=UTF8&__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&field-keywords=ultimaker&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&hvadid=164518125750&hvdev=c&hvlocphy=9062724&hvnetw=g&hvpos=1t2&hvqmt=b&hvrand=12761674337068237514&hvtargid=kwd-71104639921&index=aps&keywords=ultimaking+ultimaker+2&oqid=1484736490&ref=pd_sl_84y50uq04k_b&rh=i:aps,k:  ultimaker&section=ATF,BTF&tag=googhydr08-21&url=search-alias=aps&version=2",,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,ultimaker,0,de_DE,www.amazon.de,0,0,301128,2017-01-18 10:48:52.0,aps,301128,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2016-09-08 10:02:49,4,aps,,Desktop,,kw,276-9733532-9164864,1473328968,0,0,1,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.104.,,bett stauraum,0,de_DE,,,,301128,2016-09-08 10:02:49.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2017-05-09 16:00:34,4,clothing,PC Browser,Desktop,329866029,ed,253-1428318-1892708,1494345632,0,1,0,"bbn=4915072031&ie=UTF8&lo=clothing&pf_rd_i=2908961031&pf_rd_m=A3JWKAKR8XB7XF&pf_rd_p=da8149a1-599c-4a40-9b4e-23db6eb54475&pf_rd_r=9G6QC5TZ8A49NTW1H65E&pf_rd_s=merchandised-search-leftnav&pf_rd_t=101&rh=i:clothing,n:77028031,n:!425387031,n:!425389031,n:4915072031,n:1981298031,p_6:A3JWKAKR8XB7XF,n:!425389031,n:!425387031&sort=date-desc-rank",,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,,0,de_DE,www.amazon.de,0,0,1981298031,2017-05-09 16:01:03.0,clothing,1981298031,1143733911,B01N5OXH9C,,,3,1,0,0,0,0,0,0,,1,1,0,1,419115031,1,1,0,A3JWKAKR8XB7XF,0,,,,0,0,,DE
2017-05-09 15:48:09,4,clothing,PC Browser,Desktop,329866029,kw,253-1428318-1892708,1494344888,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=2H6I6K9UDMYNJ&field-keywords=jacke herren&sprefix=jacke,aps,161&url=search-alias=aps",,,Mac OS X,10.11.6,,Generic Desktop,193.170.153,,jacke herren,0,de_DE,www.amazon.de,0,0,1981298031,2017-05-09 15:57:28.0,clothing,1981348031,1143733911,B01LXY0ULI,B01LXY0ULI,,7,2,2,2,0,2,2,0,122.48,1,1,1,6,"669059031,2085251031,2085361031",3,3,0,"2085253031,2136441031,Brax",1,,,1,0,0,,DE
2016-02-26 18:35:52,4,aps,,Desktop,,kw,278-8251636-8531620,1456511751,0,0,1,,,,Mac OS X,10.11.3,,Generic Desktop,,,yamaha p115b digital piano,0,,,,,301128,2016-02-26 18:35:52.0,aps,301128,1143733911,B00XHRUV66,,,3,1,0,0,0,0,0,0,,1,1,0,1,,0,0,0,,0,,,1,0,0,,DE
2016-02-26 18:44:50,4,aps,,Desktop,,kw,278-8251636-8531620,1456512290,0,0,0,,,,Mac OS X,10.11.3,,Generic Desktop,,,yamaha p255,0,,,,,301128,2016-02-26 18:44:50.0,aps,301128,1143733911,B00UKW7I8U,,,1,1,0,0,0,0,0,0,,1,1,0,1,,0,0,0,,0,,,0,0,0,,DE
2017-07-02 13:13:31,4,aps,PC Browser,Desktop,331676753,kw,253-1428318-1892708,1499001211,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=MGSEPZD9TA39&field-keywords=pipi langstrumpf&sprefix=pipi,aps,1062&url=search-alias=aps",,,Mac OS X,10.12.5,,Generic Desktop,91.119.109.,,pipi langstrumpf,0,de_DE,www.amazon.de,0,0,301128,2017-07-02 13:18:10.0,instant-video,3015915031,1143733911,,,B019DZCXKM,2,0,0,0,0,0,0,0,,1,0,0,2,,0,0,2,,0,0,0,,0,0,,DE
2016-02-26 18:50:48,4,mi,,Desktop,,kw,278-8251636-8531620,1456512647,0,0,0,,,,Mac OS X,10.11.3,,Generic Desktop,,,yamaha p255,0,,,,,340849031,2016-02-26 19:01:53.0,aps,412496031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,2,2274880031,1,1,0,2353448031,0,,,1,0,1,,DE
2016-04-20 12:05:36,4,electronics,,Desktop,,kw,278-8251636-8531620,1461153935,0,0,0,,,,Mac OS X,10.11.4,,Generic Desktop,,,rapoo,0,de_DE,,,,562066,2016-04-20 12:06:40.0,electronics,570278,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,3,669059031,1,1,0,Rapoo,0,,,0,0,0,,DE
2017-09-28 18:06:53,4,grocery,PC Browser,Desktop,338543789,br,276-9733532-9164864,1506622012,0,0,0,,,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,,0,de_DE,www.amazon.de,0,0,10047956031,2017-09-28 18:06:53.0,grocery,10047956031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,1,0,,DE
2016-10-08 11:44:51,4,instant-video,,Desktop,,kw,278-8251636-8531620,1475927090,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,85.127.10.8,,eiszeit,0,de_DE,www.amazon.de,,,3010075031,2016-10-08 11:45:04.0,instant-video,3010075031,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2017-09-28 18:13:40,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506622419,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=3NT2WXMKIK52D&field-keywords=alnatura baby&sprefix=alnatura,aps,214&url=search-alias=aps",,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,alnatura baby,0,en_GB,www.amazon.de,0,0,301128,2017-09-28 18:13:40.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,0,0,0,,DE
2016-04-20 12:07:20,4,electronics,,Desktop,,kw,278-8251636-8531620,1461154039,0,0,0,,,,Mac OS X,10.11.4,,Generic Desktop,,,bluetooth kopfhörer,0,de_DE,,,,562066,2016-04-20 12:07:20.0,electronics,562066,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,1,0,1,,DE
2016-10-08 15:22:40,4,instant-video,,Desktop,,kw,278-8251636-8531620,1475940159,0,0,0,,,,Mac OS X,10.11.6,,Generic Desktop,85.127.10.8,,walking with dinosaurs,0,de_DE,www.amazon.de,,,3010075031,2016-10-08 15:22:40.0,instant-video,3010075031,1143733911,,,,2,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,,0,0,,DE
2017-06-13 08:51:19,4,aps,PC Browser,Desktop,327823229,kw,276-9733532-9164864,1497343878,0,0,1,"ie=UTF8&page=1&rh=i:aps,k:Playmobil Knights",,,Mac OS X,10.10.5,,Generic Desktop,91.119.210.,,playmobil knights,0,en_GB,www.amazon.de,0,0,301128,2017-06-13 08:51:19.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,,,,1,0,,DE
2018-01-10 12:24:43,4,instant-video,Tablet Browser,Tablet,452013236,kw,255-2716246-6553639,1515587082,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=226QT3EBOSA9A&field-keywords=pippi&sprefix=Pip,stripbooks,316&url=search-alias=instant-video",,,iOS,11.2.1,,Apple iPad,91.119.109.,,pippi,0,de_DE,www.amazon.de,0,0,3010075031,2018-01-10 12:25:02.0,instant-video,3010075031,1143733911,,B00H39TANE,,1,0,1,1,0,1,1,0,7.98,1,0,1,1,,0,0,0,,1,0,0,,0,0,,DE
2017-01-04 22:07:17,4,toys,PC Browser,Desktop,301612268,kw,276-9733532-9164864,1483567636,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=grid&field-keywords=puppe kÃ¤the kruse&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=puppe+k%C3%A4the+kruse+bambina&oqid=1483567636&page=2&qid=1483567428&ref=sr_pg_2?rh=n%3A12950651%2Ck%3Apuppe+k%C3%A4the+kruse+bambina&rh=n:12950651,k:puppe kÃ¤the kruse&section=ATF,BTF&spIA=B01B4508BU,B01DWDWFNQ,B01CMJJ5QQ&url=search-alias=toys&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.103.,,puppe käthe kruse,0,de_DE,www.amazon.de,0,0,12950651,2017-01-04 22:09:42.0,toys,12950651,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,,,1,0,0,,DE
2017-09-28 18:15:48,4,pantry,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506622547,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=alnatura baby brei&search-alias=pantry&url=srs=5787992031,,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,alnatura baby brei,0,en_GB,www.amazon.de,0,0,5787992031,2017-09-28 18:15:48.0,pantry,5787992031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,0,0,1,,DE
2017-09-28 18:16:04,4,pantry,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506622563,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=33Y1BH749VIIX&field-keywords=alnatura babynahrung&search-alias=pantry&sprefix=alnatura baby,pantry,209&url=srs=5787992031",,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,alnatura babynahrung,0,en_GB,www.amazon.de,0,0,5787992031,2017-09-28 18:16:59.0,pantry,0,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,2,,0,0,0,,0,0,0,1,0,1,,DE
2017-09-28 18:17:58,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506622677,0,0,0,__mk_de_DE=ÃMÃÅ½ÃÃ&field-keywords=disana&url=search-alias=aps,,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,disana,0,en_GB,www.amazon.de,0,0,301128,2017-09-28 18:18:48.0,aps,301128,1143733911,,,,1,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
2018-05-26 18:58:53,4,aps,Tablet Browser Paladin,Tablet,553062135,kw,255-2716246-6553639,1527361132,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=18BYCS2F0PALS&field-keywords=ipad bodenstÃ¤nder&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&ie=UTF8&keywords=ipad+halterung+bett&oqid=1527361132&page=2&qid=1527361011&ref=sr_pg_2?rh=i%3Aaps%2Ck%3Aipad+halterung+bett&rh=i:aps,k:ipad bodenstÃ¤nder&section=BTF&sprefix=ipad bode,aps,190&url=search-alias=aps&version=2",,,iOS,11.3.1,,Apple iPad,85.127.9.1,,ipad bodenständer,0,de_DE,smile.amazon.de,0,0,301128,2018-05-26 19:00:45.0,aps,301128,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,0,DE
2018-05-26 18:56:52,4,aps,Tablet Browser Paladin,Tablet,553062135,kw,255-2716246-6553639,1527361011,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&crid=1PZLCXH2NLX54&field-keywords=ipad+st%C3%A4nder&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1527361011&ref=nb_sb_ss_i_2_7?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i:aps,k:ipad halterung bett&section=ATF,BTF&sprefix=iPad+st%2Caps%2C225&url=search-alias%3Daps&version=2",,,iOS,11.3.1,,Apple iPad,85.127.9.1,,ipad halterung bett,0,de_DE,smile.amazon.de,0,0,301128,2018-05-26 19:14:14.0,computers,340843031,1143733911,,,,5,0,0,0,0,0,0,0,,1,0,0,2,,0,0,0,,0,0,0,,0,0,0,DE
2018-05-26 18:56:09,4,aps,Tablet Browser Paladin,Tablet,553062135,kw,255-2716246-6553639,1527360969,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&crid=1PZLCXH2NLX54&field-keywords=ipad stÃ¤nder&sprefix=iPad st,aps,225&url=search-alias=aps",,,iOS,11.3.1,,Apple iPad,85.127.9.1,,ipad ständer,0,de_DE,smile.amazon.de,0,0,301128,2018-05-26 18:56:09.0,aps,301128,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,1,0,1,0,DE
2017-12-06 11:03:51,4,toys,Mobile Browser,Smartphone,436137623,br,280-2749959-8405368,1512558230,0,0,0,device=mobile&node=360605031,,,iOS,11.1.1,,Apple iPhone,85.127.9.76,,,0,de_DE,www.amazon.de,0,0,360605031,2017-12-06 11:03:51.0,toys,360605031,1143733911,,,,0,0,0,0,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,0,,1,0,,DE
2017-09-28 18:18:56,4,aps,PC Browser,Desktop,338543789,kw,276-9733532-9164864,1506622735,0,0,0,"__mk_de_DE=ÃMÃÅ½ÃÃ&atfLayout=list&field-keywords=disana&fromApp=gp&fromPage=results&fromPageConstruction=auisearch&oqid=1506622735&ref=nb_sb_noss_1?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&rh=i:aps,k:disana rot&section=ATF,BTF&url=search-alias%3Daps&version=2",,,Mac OS X,10.10.5,,Generic Desktop,91.119.123.,,disana rot,0,en_GB,www.amazon.de,0,0,301128,2017-09-28 18:19:42.0,aps,301128,1143733911,,,,3,0,0,0,0,0,0,0,,1,0,0,1,,0,0,0,,0,0,0,1,0,0,,DE
